faci_cd,faci_nm,ftype_nm,cp_nm,cpb_nm,faci_road_addr,addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,fmng_dept_nm,faci_stat_nm,faci_mng_type_cd,fmng_type_gb_nm,reg_dt,fmng_cpb_nm,inout_gbn_nm,faci_lat,faci_zip,fmng_cp_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,faci_mng_user_telno,atnm_chk_yn,fcob_nm,faci_addr,ssm_dsn_yn,faci_homepage,stand_seat_cnt,faci_gfa,cp_ymd,stand_cpt_psn_cnt
F65287D2E5C7345F6F84B03588B7D5E2,현내축구장,축구장,강원특별자치도,고성군,강원특별자치도 고성군 현내면 동해대로 8299,강원특별자치도,N,,16011,20080430.0,관광문화체육과,정상운영,자체운영        ,지자체,2016-12-31,고성군,실외,38.5001446193898,24703.0,강원특별자치도,대진리,고성군,24703.0,033-680-3712,128.41733553968,2024-10-31,공공,033-680-3715,N,축구장,강원특별자치도 고성군 현내면 대진리 303 현내면 공설운동장,X,,50.0,184.0,20080430.0,100.0
6A477F5B04B166B081CBB90D4530099B,제주유나이티드전용구장,축구장,제주특별자치도,서귀포시,제주특별자치도 서귀포시 일주서로 166-31 (강정동),제주특별자치도,N,,16012,20161231.0,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,서귀포시,실내외,33.2534309294,63558.0,제주특별자치도,강정동,서귀포시,63558.0,064-760-3623,126.4908785218,2024-12-30,공공,064-760-3623,N,축구장,,X,https://sports.seogwipo.go.kr/,,389.0,,
D4EED35776974C93FA553FD7F672BA17,신안축구장,축구장,전라남도,신안군,임자면 광산리 407-19,전라남도,N,,16014,20000101.0,문화관광과,정상운영,자체운영        ,지자체,2016-12-31,신안군,실외,35.102916776,535831.0,전라남도,,신안군,535831.0,,126.063876077,2025-04-15,공공,061-240-8368,N,축구장,,,,,10400.0,20000101.0,
9E08068FB0D4CD8D15A016BE3926819E,시민운동장,축구장,경기도,광명시,경기도 광명시 시청로 20 (철산동),경기도,N,,16022,,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,광명시,실외,37.47763040490357,14234.0,경기도,철산동,광명시,14234.0,02-2680-6360,126.86462689409238,2025-04-27,공공,02-2680-6360,N,축구장,경기도 광명시 철산동 222-1 광명시청,Y,,,20826.0,,4200.0
66D52AFCDFAECDB1E2A6E16752F88D64,거제스포츠파크축구장2,축구장,경상남도,거제시,경상남도 거제시 거제면 거제남서로 3485-17,경상남도,N,,16027,,체육지원과,정상운영,위탁운영        ,지자체,2016-12-31,거제시,실외,34.8518554921,53285.0,경상남도,서정리,거제시,53285.0,055-639-8362,128.5815351402,2024-11-29,공공,055-639-3917,N,축구장,,X,www.gmdc.co.kr,156.0,7494.0,,156.0
71E66D6686F466411FAF42D410ADEFAC,강천체육공원축구장,축구장,경기도,여주시,강천면 간매리 171 (귀안골길 23),경기도,N,,16030,20161107.0,,정상운영,위탁운영        ,지자체,2016-11-07,여주시,실외,37.2740188739,469862.0,경기도,,여주시,469862.0,,127.705282479,2025-01-23,공공,,N,축구장,경기 여주시 강천면 간매리 171,,,500.0,,,1200.0
F20BBC947813A8A39A07D4A571DAA31F,상하수축구장2,축구장,전라남도,순천시,,전라남도,N,,16041,20161231.0,,정상운영,,지자체,2016-12-31,순천시,,,,전라남도,,순천시,,,,2024-10-31,공공,,N,축구장,,,,,9664.0,,
4D011621897AB6786115980504E6CFA5,덕흥동영산강둔치축구장,축구장,광주광역시,서구,덕흥동 146,광주광역시,N,덕흥동영산강둔치축구장,16046,20090820.0,문화체육과,정상운영,,지자체,2016-12-31,서구,실외,35.1743805341,,광주광역시,,서구,,062-360-7193,126.839734989,2024-10-31,공공,062-360-7193,N,축구장,광주 서구 덕흥동 146,,http://xn--hc0bug135cfvf1pcjtib3t.kr/,,,20090820.0,
DF0B31027070A935EAE7A378F08CAD80,거제스포츠파크축구장1,축구장,경상남도,거제시,경상남도 거제시 거제면 거제남서로 3485-17,경상남도,N,,16058,,체육지원과,정상운영,위탁운영        ,지자체,2016-12-31,거제시,실내외,34.8518554921,53285.0,경상남도,서정리,거제시,53285.0,055-639-8362,128.5815351402,2024-11-29,공공,055-639-3917,N,축구장,,X,www.gmdc.co.kr,156.0,7494.0,,156.0
A586B54235B173AE5A299745B79ADD2A,서종체육공원축구장,축구장,경기도,양평군,서종면 문호리 915번지,경기도,N,,16059,20161231.0,,정상운영,,지자체,2016-12-31,하남시,,37.593511414,,경기도,,하남시,,,127.350132265,2024-10-31,공공,,N,축구장,경기 양평군 서종면 문호리 915,,,,,,
A4975FC32E35F1460F5A82025E314900,주민편익시설내축구장,축구장,경기도,구리시,구리시 토평동 9-1번지일원,경기도,N,,16062,,체육진흥팀,정상운영,자체운영        ,지자체,2016-12-31,구리시,실외,37.5888360547,471060.0,경기도,,구리시,471060.0,031-558-3303,127.160768818,2024-12-30,공공,031-550-8775,N,축구장,경기 구리시 토평동 9-1,N,,,7216.0,,
3C1F5A5F7D7BC2A6528EF43591B9BC90,강하생활체육공원축구장,축구장,경기도,양평군,강하면 전수리 1044번지,경기도,N,,16065,20161231.0,,정상운영,,지자체,2016-12-31,하남시,,37.4997110062,476922.0,경기도,,하남시,476922.0,,127.414606626,2024-10-31,공공,,N,축구장,경기 양평군 강하면 전수리 1044,,,1500.0,,,1500.0
DFC78F47F8187B05B30F85E19EAD0CF2,도계체육공원축구장,축구장,경상남도,창원시,,경상남도,N,,16076,20161231.0,,정상운영,,지자체,2016-12-31,창원시,,,,경상남도,,창원시,,,,2024-10-31,공공,,N,축구장,,,,,,,
5B03A899F661E0637B5FBB959608A55A,호림강나루공원축구장,축구장,대구광역시,달서구,달서구 대천동 900,대구광역시,N,,16087,20010101.0,공원녹지과,정상운영,자체운영        ,지자체,2016-12-31,달서구,실외,35.8340448154,704801.0,대구광역시,,달서구,704801.0,053-667-2851,128.48471439,2024-10-31,공공,053-667-2851,N,축구장,,,,200.0,8482.0,20010101.0,200.0
7B1CCB5FD7C5CC23180BAAC7B58F59C6,월롱체육공원축구장,축구장,경기도,파주시,월롱면 위전리 58-38,경기도,N,,16090,,시설운영팀,정상운영,자체운영        ,지자체,2016-12-31,파주시,실외,37.7867137586,413812.0,경기도,,파주시,413812.0,031-940-5244,126.800259472,2024-10-31,공공,031-940-5234,N,축구장,경기 파주시 월롱면 위전리 58-38,X,,,5700.0,,
3CB2096C6A086C45D05AD512DFC2CB57,거창스포츠파크보조축구장,축구장,경상남도,거창군,경상남도 거창군 거창읍 심소정길 39-36,경상남도,N,,16091,20091231.0,체육청소년사업소,정상운영,자체운영        ,지자체,2016-12-31,거창군,실외,35.6920941326,50126.0,경상남도,양평리,거창군,50126.0,055-940-8720,127.9290613738,2025-01-21,공공,055-940-8733,N,축구장,경상남도 거창군 거창읍 양평리 1160,X,http://www.geochang.go.kr/life/Index.do?c=LF0305010000,,6900.0,20091231.0,
D7A3A215E5A263AE0C82F4CCBB3536B7,거창종합운동장축구장,축구장,경상남도,거창군,경상남도 거창군 거창읍 심소정길 39-36,경상남도,N,,16093,20091231.0,체육청소년사업소,정상운영,자체운영        ,지자체,2016-12-31,거창군,실외,35.6920941326,50126.0,경상남도,양평리,거창군,50126.0,055-940-8733,127.9290613738,2024-12-23,공공,055-940-8733,N,축구장,경상남도 거창군 거창읍 양평리 1160,X,http://www.geochang.go.kr/life/Index.do?c=LF0305010000,11000.0,7962.0,20091231.0,12000.0
FBC50FE9AA6F42D40779C468AFB49F89,능내공원 축구장,축구장,인천광역시,서구,인천광역시 서구 가현산로 115 (마전동),인천광역시,N,,16095,20161231.0,공원녹지과,정상운영,자체운영        ,지자체,2016-12-31,서구,실내외,37.6220949355,22603.0,인천광역시,마전동,서구,22603.0,,126.6562220422,2024-10-31,공공,032-560-4804,N,축구장,,,,500.0,,,500.0
C8F9DA1ECF1D74820F0C2D057FAEAC85,신둔면체육공원 축구장,축구장,경기도,이천시,이천시 신둔면 수광리 758,경기도,N,,16109,20161231.0,신둔면,정상운영,자체운영        ,지자체,2016-12-31,이천시,실외,37.3157006507,467843.0,경기도,,이천시,467843.0,031-644-8481,127.398305524,2024-10-31,공공,031-644-8481,N,축구장,,,,,,,200.0
90562B18753529503BDA6D42AED575E4,맥도생태공원축구장,축구장,부산광역시,,대저동 2155,부산광역시,N,,16114,,공원관리팀,정상운영,자체운영        ,지자체,2016-12-31,,실외,35.177677123,,부산광역시,,강서구,,051-310-6022,128.950290749,2024-12-30,공공,051-310-6022,N,축구장,대저동 2155,N,https://www.busan.go.kr/nakdong/macdopark01,,19761.0,,
C8C8DDF6DF1AF1FDDD1487B615A05133,관저체육공원운동장,축구장,대전광역시,서구,대전광역시 서구 관저중로 10 (관저동),대전광역시,N,,16115,20161107.0,문화체육과,정상운영,위탁운영        ,지자체,2016-11-07,서구,실외,36.2929912376,35383.0,대전광역시,관저동,서구,35383.0,042-543-8121,127.3352052245,2024-10-31,공공,042-611-6593,N,축구장,대전광역시 서구 관저동  1583,X,,,171.0,,
AB2328A5D1C987F95EBD743986A2F9D2,남지체육공원(축구장),축구장,경상남도,창녕군,,경상남도,N,남지축구장,16116,19990101.0,문화체육과,정상운영,자체운영        ,지자체,2016-12-31,창녕군,실내외,35.384657002691,,경상남도,남지리,창녕군,,055-530-1484,128.47550126286,2024-10-31,공공,055-530-1486,N,축구장,경남 창녕군 남지읍 남지리 878-4,X,,,16528.0,,300.0
3EBB361AAE422805CBC00CD810A76408,대병체육공원축구장,축구장,경상남도,합천군,,경상남도,N,,16117,20161231.0,공공시설사업소,정상운영,자체운영        ,지자체,2016-12-31,합천군,실외,35.5214954364,678922.0,경상남도,,합천군,,055-930-4934,128.0194695218,2024-10-31,공공,055-930-4934,N,축구장,경남 합천군 대병면 회양리 1495-7,N,,,2264.0,,
682B37373508D3CA95D01758C5E0E799,비금대광축구장,축구장,전라남도,신안군,비금면 지당리 1007-1,전라남도,N,,16122,20090101.0,문화관광과,정상운영,자체운영        ,지자체,2016-12-31,신안군,실외,34.7737145718,535883.0,전라남도,,신안군,535883.0,,125.946513201,2025-04-08,공공,061-240-8368,N,축구장,,,,,19008.0,20090101.0,
F2D86D6CCF32C9B48A4B4FD9D22A12FB,강변 축구장(3),축구장,경상북도,안동시,경북 안동시 태화동 505,경상북도,N,,16142,19000101.0,체육새마을과,정상운영,자체운영        ,지자체,2016-11-07,안동시,실외,36.5567033904388,,경상북도,태화동,안동시,,054-840-3872,128.711473952519,2024-10-31,공공,054-840-3872,N,축구장,경북 안동시 태화동 505,X,www.andong.go.kr,,0.0,,
F3092E85815FEDEDC1AE9C81CB32B093,진주스포츠파크,축구장,경상남도,진주시,경상남도 진주시 문산읍 월아산로 973,경상남도,N,삼곡리 1033-1,16176,20081015.0,체육진흥과,정상운영,자체운영        ,지자체,2016-12-31,진주시,실외,35.1590251934,52839.0,경상남도,삼곡리,진주시,52839.0,,128.162244909,2024-10-31,공공,055-748-6867,N,축구장,,,,1684.0,5289.0,20081015.0,2000.0
831C45CED1744BA99D9D08E4D2169752,흥해축구장,축구장,경상북도,포항시,경상북도 포항시 북구 흥해읍 칠포로 430-50,경상북도,N,,16235,20161107.0,새마을체육산업과,정상운영,위탁운영        ,지자체,2016-11-07,포항시,실외,36.1249985633,37530.0,경상북도,흥안리,포항시 북구,37530.0,,129.386594757,2024-12-04,공공,054-270-2804,N,축구장,경상북도 포항시 북구 흥해읍 흥안리 126,,,,7272.0,,
FF44920E916D236694EF9E281BA2AA80,안성천축구장,축구장,경기도,평택시,경기도 평택시 평남로 340-9 (평택동),경기도,N,,16260,,"체육진흥과
체육시설운영팀",폐업,자체운영        ,지자체,2016-12-31,평택시,실외,36.9859655344,17923.0,경기도,평택동,평택시,17923.0,031-8024-3350,127.079503045,2024-10-31,공공,031-8024-3351,N,축구장,,N,,,29421.0,,
6464487D3F3A28019AAD28E1E194DFAF,여주종합운동장,축구장,경기도,여주시,여주시 월송동 1,경기도,N,,16262,20161107.0,,정상운영,위탁운영        ,지자체,2016-11-07,여주시,실외,37.2934388317,469109.0,경기도,,여주시,469109.0,,127.624223233,2025-01-24,공공,,N,축구장,경기 여주시 월송동 1,,,10180.0,80691.0,,21600.0
F9BBD5C8DF728BB3D63812ED317CD105,(축구장-02) 양산종합운동장 보조구장,축구장,경상남도,양산시,경상남도 양산시 양산대로 849 (북부동),경상남도,N,,16282,,체육지원과,정상운영,위탁운영        ,지자체,2016-12-31,양산시,실외,35.3485607445,50619.0,경상남도,북부동,양산시,50619.0,055-379-8533,129.0354973856,2024-12-05,공공,055-392-3404,N,축구장,경상남도 양산시 북부동 533 양산종합운동장,N,https://www.yssisul.or.kr/sisul/EgovPageLink.do?menuNo=11==main%2Fcontents%2FEgovAthleticInfo,400.0,20945.0,,400.0
9CADA8AF7362AD7745A7DB5663FFFEC6,황토나라테마촌축구장,축구장,전라남도,해남군,전라남도 해남군 송지면 땅끝해안로 1730,전라남도,N,,16296,19990101.0,지역개발과,정상운영,자체운영        ,지자체,2016-12-31,해남군,실내외,34.3216313096,59065.0,전라남도,송호리,해남군,59065.0,061-530-5432,126.5191031459,2024-10-31,공공,061-530-5432,N,축구장,전라남도 해남군 송지면 송호리 550 땅끝황토테마촌,N,,,9226.0,,
160947CFF3414938829DA1F253E9AB59,하남 인조잔디축구장,축구장,광주광역시,광산구,광주광역시 광산구 손재로287번길 36 (하남동),광주광역시,N,,16334,,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,광산구,실외,35.1918944585,62209.0,광주광역시,하남동,광산구,62209.0,062-960-9924,126.7936768432,2024-12-26,공공,062-960-8721,N,축구장,광주광역시 광산구 하남동 499-3,N,http://www.gsfmc.or.kr,,4050.0,,
EDAC3DC2430983C8C564E30FAC21647D,어가골 강변 축구장,축구장,경상북도,안동시,경북 안동시 태화동 505,경상북도,N,,16335,19999999.0,체육진흥과,정상운영,자체운영        ,지자체,2016-11-07,안동시,실외,36.5567033904388,,경상북도,태화동,안동시,,054-840-3872,128.711473952519,2024-11-22,공공,054-840-5506,N,축구장,경북 안동시 태화동 505,X,www.andong.go.kr,424.0,38700.0,,424.0
71C5DD88345E7BBF2F3E43FFFBE951A9,생활체육공원축구장(2),축구장,대구광역시,,,경상북도,N,,16336,20161107.0,,정상운영,위탁운영        ,지자체,2016-11-07,,,,,대구광역시,,군위군,,,,2024-10-31,공공,,N,축구장,,,,600.0,72.0,,600.0
A5FF471CBD553E9EB5C55305C0579438,인조잔디축구장(D구장),축구장,강원특별자치도,양구군,강원특별자치도 양구군 양구읍 함춘로 104,강원특별자치도,N,,16344,,문화체육과,폐업,자체운영        ,지자체,2016-12-31,양구군,실외,38.1176900303,24520.0,강원특별자치도,,양구군,24520.0,033-480-2257,127.9888046424,2024-10-31,공공,033-480-2774,N,축구장,강원특별자치도 양구군 양구읍 하리 439-2,N,,302.0,7350.0,,500.0
9730ED48B7805E37177D1E9A7C60E611,지도운동장,축구장,전라남도,신안군,지도읍 자동리 1988-1,전라남도,N,,16346,20060101.0,문화관광과,폐업,자체운영        ,지자체,2016-12-31,신안군,실외,35.0554472681,535807.0,전라남도,,신안군,535807.0,061-240-8368,126.258622029,2024-10-31,공공,061-240-8368,N,축구장,,X,,,21864.0,20060101.0,
8FD20B936101434C0630C57D8E89CB27,영산강둔치축구장,축구장,광주광역시,서구,마륵동 606,광주광역시,N,,16349,20010403.0,문화체육과,정상운영,,지자체,2016-12-31,서구,실외,35.1457527107,502157.0,광주광역시,,서구,502157.0,062-360-7193,126.831266682,2024-10-31,공공,062-360-7193,N,축구장,광주 서구 마륵동 606,,,,,20010403.0,
832C84E1C2FB4277E227C329ED00C3DB,인덕잔디구장,축구장,경상북도,포항시,경상북도 포항시 남구 냉천로 76 (인덕동),경상북도,N,,16356,20050205.0,새마을체육산업과,정상운영,위탁운영        ,지자체,2016-11-07,포항시,실외,35.98665857039986,37878.0,경상북도,인덕동,포항시 남구,37878.0,,129.40181753954514,2024-10-31,공공,054-270-2804,N,축구장,경상북도 포항시 남구 인덕동  368-15,,,650.0,1586.0,20050205.0,650.0
00CDF64A21E1570CE5C6F8535F8D3C01,도계공설운동장보조경기장,축구장,강원특별자치도,삼척시,강원특별자치도 삼척시 도계읍 늑구1길 20-17,강원특별자치도,N,,16366,,문화공보실,정상운영,자체운영        ,지자체,2016-11-07,삼척시,실외,37.2567352601,25946.0,강원특별자치도,,삼척시,25946.0,,129.0549877701,2025-01-24,공공,033-570-3725,N,축구장,강원특별자치도 삼척시 도계읍 늑구리 132 도계공설운동장,X,,,7150.0,,
5BFF2615A862FD20DB1178CDC0DD7307,대관령트레이닝센터,축구장,강원특별자치도,평창군,강원특별자치도 평창군 대관령면 대관령로 83-1,강원특별자치도,N,,16397,20151203.0,체육진흥,정상운영,자체운영        ,지자체,2016-11-07,평창군,실내외,37.6740924557,25344.0,강원특별자치도,,평창군,25344.0,033-330-2082,128.7064334194,2024-10-31,공공,033-330-2013,N,축구장,강원특별자치도 평창군 대관령면 횡계리 324-22,X,,500.0,1785.0,20151203.0,500.0
E92D9588F467330827B299CC4F0B39CA,군민생활체육공원인조잔디축구장(4),축구장,경상남도,합천군,경상남도 합천군 용주면 손목3길 76-82,경상남도,N,,16400,20040715.0,공공시설사업소,정상운영,자체운영        ,지자체,2016-12-31,합천군,실외,35.55910650525667,50213.0,경상남도,성산리,합천군,50213.0,055-930-3745,128.1566881207191,2025-05-20,공공,055-930-4934,N,축구장,경상남도 합천군 용주면 성산리 959-2,N,,,4958.0,20040715.0,
61F1641CD4F9A937669932E651312DD5,환경자원화시설축구장,축구장,경상북도,구미시,구미시 산동면 백현리 105,경상북도,N,,16429,20161231.0,청소행정과,정상운영,,지자체,2016-12-31,구미시,실외,36.1851140127,730852.0,경상북도,,구미시,730852.0,054-480-5244,128.479166027,2024-10-31,공공,054-480-5245,N,축구장,경북 구미시 산동면 백현리 105,,http://yeyak.daegu.go.kr,,6942.0,,
B238B892847154D04012C5B369A6526B,고현보조운동장,축구장,경상남도,거제시,경상남도 거제시 계룡로11길 35 (고현동),경상남도,N,,16440,,체육지원과,정상운영,위탁운영        ,지자체,2016-12-31,거제시,실내외,34.8827338757,53257.0,경상남도,고현동,거제시,53257.0,055-639-8138,128.6163076982,2024-12-03,공공,055-639-3917,N,축구장,,X,www.gmdc.co.kr,460.0,19295.0,,1000.0
B6336B3D53A33D0183CA415F513F6E55,내남생활체육공원축구장,축구장,경상북도,경주시,경북 경주시 내남면 덕천리 897-3,경상북도,N,,16452,20091231.0,체육진흥과,정상운영,자체운영        ,지자체,2016-12-31,경주시,실외,35.7460925071,780852.0,경상북도,,경주시,,054-779-8192,129.1763280608,2024-10-31,공공,054-779-6967,N,축구장,경북 경주시 내남면 덕천리 897-3,X,,,159.0,20091231.0,
8A53E8B4C246C2A1B34B417849D6FAC9,용문생활체육공원축구장,축구장,경기도,양평군,,경기도,N,,16454,20161231.0,,정상운영,,지자체,2016-12-31,하남시,,,,경기도,,하남시,,,,2024-10-31,공공,,N,축구장,,,,3000.0,74.0,,3000.0
A00477DA3E37B6D9F47C9513CA14CBF8,울진종합운동장인조잔디축구장,축구장,경상북도,울진군,경상북도 울진군 근남면 구산수곡길 717,경상북도,N,,16455,,스포츠마케팅,정상운영,자체운영        ,지자체,2016-12-31,울진군,실외,36.9582765381404,36335.0,경상북도,수곡리,울진군,36335.0,054-789-5871,129.374836430358,2024-12-30,공공,054-789-5872,N,축구장,경상북도 울진군 근남면 수곡리 62 울진종합운동장,N,,,7140.0,,
CC55AC518FDB3A195E65B855C9866AF5,함안스포츠타운축구장3,축구장,경상남도,함안군,경남 함안군 가야읍 도항리 259-4,경상남도,N,,16462,,문화공보체육과,정상운영,자체운영        ,지자체,2016-12-31,함안군,실외,35.284606645443,,경상남도,도항리,함안군,,055-580-2734,128.39889136928,2024-11-28,공공,055-580-2334,N,축구장,경남 함안군 가야읍 도항리 259-4,X,,100.0,438.0,,300.0
35B806229047D524C24CACE806CD6609,문화체육공원축구장,축구장,강원특별자치도,횡성군,강원특별자치도 횡성군 횡성읍 문예로 75,강원특별자치도,N,,16477,20131231.0,교육체육과,정상운영,자체운영        ,지자체,2016-12-31,횡성군,실외,37.4886376755289,25236.0,강원특별자치도,읍하리,횡성군,25236.0,033-340-5958,127.975199115401,2025-01-22,공공,033-340-5963,N,축구장,강원특별자치도 횡성군 횡성읍 읍하리 260 횡성 문화체육공원,X,www.hsg.go.kr,,186.0,20131231.0,
CFCB5390EA688FC38AB059299B40D637,사등운동장,축구장,경상남도,거제시,경상남도 거제시 사등면 지석2길 31-10,경상남도,N,,16478,,체육지원과,정상운영,위탁운영        ,지자체,2016-12-31,거제시,실외,34.9060783126,53275.0,경상남도,지석리,거제시,53275.0,055-639-3913,128.5134613685,2024-12-02,공공,055-639-3917,N,축구장,,X,www.geojesp.co.kr,330.0,7600.0,,
5C7287E55C3FDB45C2203C3149AC50DF,신트리공원인조잔디축구장,축구장,인천광역시,부평구,인천광역시 부평구 신트리로 21 (부평동),인천광역시,N,,16497,20161231.0,공원녹지과,정상운영,위탁운영        ,지자체,2016-12-31,부평구,실외,37.50656219822512,21354.0,인천광역시,부평동,,21354.0,,126.72488569444764,2025-04-19,공공,032-509-6973,N,축구장,,,,,,,
2F906842B5250BB18C57FF0C6175D9C6,경주축구공원(5.6구장),축구장,경상북도,경주시,,경상북도,N,,16501,20081231.0,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,경주시,실외,35.85981924470886,780955.0,경상북도,황성동,경주시,,054-750-8554,129.2077789293598,2024-12-31,공공,054-779-6967,N,축구장,경북 경주시 황성동 1047-6,X,,1866.0,285.0,20081231.0,1866.0
8DC3EAE27C7ACAA3C383C37CDE23ED50,내면공설운동장,축구장,강원특별자치도,홍천군,강원특별자치도 홍천군 내면 대한동길 10-9,강원특별자치도,N,1547,16511,20100713.0,내면사무소,정상운영,자체운영        ,지자체,2016-12-31,홍천군,실외,37.7761815351905,25171.0,강원특별자치도,창촌리,홍천군,25171.0,033-430-2453,128.39452278376,2024-10-31,공공,033-430-4505,N,축구장,강원특별자치도 홍천군 내면 창촌리 1547,X,https://www.hongcheon.gangwon.kr/naemyeon/index.do,200.0,876.0,20100713.0,600.0
748C9428921E401917C4934128395377,적성체육공원축구장,축구장,충청북도,단양군,충청북도 단양군 적성면 적성로 232-20,충청북도,N,,16512,20161107.0,체육진흥팀,정상운영,자체운영        ,지자체,2016-11-07,단양군,실내외,37.0223164984,27000.0,충청북도,소야리,단양군,27000.0,043-420-3953,128.2855301306,2024-11-06,공공,043-420-2582,N,축구장,,,https://www.danyang.go.kr/dy21/%EC%83%9D%ED%99%9C%EC%A0%95%EB%B3%B4/%EA%B5%B0%EB%AF%BC%EC%83%9D%ED%99%9C%EA%B3%B5%EA%B0%84/%EC%B2%B4%EC%9C%A1%EC%8B%9C%EC%84%A4,,,,
6CBC56F9852A3F235B590663E6E916B3,생활체육공원럭비경기장,축구장,경상북도,경산시,경상북도 경산시 남매로 100 (상방동),경상북도,N,,16528,20090511.0,체육진흥과(생활체육공원팀),정상운영,자체운영        ,지자체,2016-12-31,경산시,실외,35.82111702,38637.0,경상북도,상방동,경산시,38637.0,053-810-5425,128.7437747807,2025-03-13,공공,053-810-5425,N,축구장,경상북도 경산시 상방동 10 경산생활체육공원,X,https://gbgs.go.kr/special/life/index.do,700.0,12105.0,20090511.0,700.0
3CDAC3DBBD3CE29ECCEE81A292613951,설악생활체육공원,축구장,경기도,가평군,경기도 가평군 설악면 자잠로 53-88,경기도,N,,16532,19990101.0,체육팀,정상운영,자체운영        ,지자체,2016-12-31,가평군,실내외,37.68414992404471,12466.0,경기도,선촌리,가평군,12466.0,031-580-4066,127.4906918572158,2025-01-23,공공,031-580-2147,N,축구장,경기도 가평군 설악면 선촌리 32-4,X,,,158.0,,
8DCF5DFAAF7DE748E75F77DE21622E15,대광운동장,축구장,전라남도,신안군,임자면 광산리 407-19,전라남도,N,,16565,20000101.0,문화관광과,정상운영,자체운영        ,지자체,2016-12-31,신안군,실외,35.102916776,535831.0,전라남도,,신안군,535831.0,,126.063876077,2025-04-15,공공,061-240-8368,N,축구장,,,,,14247.0,20000101.0,
374A3BE8885FBB274EC5C4B2CB575D69,인조잔디축구장,축구장,강원특별자치도,속초시,속초시 번영로 105번길 11,강원특별자치도,N,,16572,20051222.0,체육시설팀,정상운영,자체운영        ,지자체,2016-12-31,속초시,실외,38.2103311469,217030.0,강원특별자치도,,속초시,217030.0,033-639-2474,128.585601701,2025-01-31,공공,033-639-2474,N,축구장,강원특별자치도 속초시 번영로105번길 11,X,,292.0,169.0,20051222.0,292.0
8CDBA5619023DA1BD90D9DE013E10664,덕적면종합운동장,축구장,인천광역시,옹진군,인천광역시 옹진군 덕적면 덕적남로 572,인천광역시,N,,16576,20111231.0,관광문화진흥과,정상운영,자체운영        ,지자체,2016-12-31,옹진군,실외,37.2223714797,23131.0,인천광역시,서포리,옹진군,23131.0,032-899-3713,126.1177151071,2025-05-21,공공,032-899-2242,N,축구장,,X,,950.0,922.0,20111231.0,950.0
1839FDD35418A357515CD33E16EACEB5,대전월드컵경기장보조경기장,축구장,대전광역시,,유성구 월드컵대로 32(노은동),대전광역시,N,,16590,20010930.0,체육지원과,정상운영,위탁운영        ,지자체,2016-12-31,,실외,36.3619599598,305325.0,대전광역시,,유성구,305325.0,042-610-2922,127.323569884,2025-01-31,공공,042-270-4483,N,축구장,,X,http://djsiseol.or.kr/,478.0,483.0,20010930.0,500.0
E757047C67DAB26AF3C731017032B082,점동테마공원축구장,축구장,경기도,여주시,점동면 사곡리 416-2 (점동로 298),경기도,N,,16618,20161107.0,,정상운영,위탁운영        ,지자체,2016-11-07,여주시,실외,37.1999285421,469873.0,경기도,,여주시,469873.0,,127.692558285,2025-01-23,공공,,N,축구장,경기 여주시 점동면 사곡리 416-2,,,300.0,,,1200.0
0F6630EE5758D2C6108EEF7B93C82B7C,거진공설운동장,축구장,강원특별자치도,고성군,강원특별자치도 고성군 거진읍 거진운동장길 30,강원특별자치도,N,거진공설운동장,16631,20080602.0,관광문화체육과,정상운영,자체운영        ,지자체,2016-12-31,고성군,실외,38.443073385754026,24719.0,강원특별자치도,,고성군,24719.0,033-680-3712,128.4477584947481,2025-01-13,공공,033-680-3714,N,축구장,강원특별자치도 고성군 거진읍 거진리 480-1,N,,400.0,85.0,20080602.0,1000.0
75AC0755B5A527CB53BA93A6891356CA,대교잔디구장,축구장,충청북도,증평군,충북 증평군 증평읍 송산리 649-45,충청북도,N,,16634,19999999.0,군수,정상운영,자체운영        ,지자체,2016-11-07,증평군,실외,36.7879826467802,,충청북도,송산리,영동군,,043-835-4924,127.580161105412,2025-05-21,공공,043-835-3001,N,축구장,충북 증평군 증평읍 송산리 649-45,N,,,7920.0,,
11EB6F2F3A1152276B6F12C26AC47088,무안스포츠파크축구장,축구장,전라남도,무안군,전라남도 무안군 현경면 공항로 345,전라남도,N,,16639,,스포츠산업과,정상운영,자체운영        ,지자체,2016-12-31,무안군,실외,35.0035619922116,58517.0,전라남도,양학리,무안군,58517.0,061-450-4107,126.447487375539,2024-12-20,공공,061-450-5892,N,축구장,전라남도 무안군 현경면 양학리 1165 무안스포츠 파크,X,,,6942.0,,20000.0
